Unnamed: 0,id,league_id,home_team,away_team,home_team_name,away_team_name,home_goals,away_goals,home_team_players_name,home_team_players_id,away_team_players_name,away_team_players_id
568,18863229,82,3321,2831,Bayer 04 Leverkusen,Heidenheim,3,1,"['Lukáš Hrádecký', 'Jonathan Tah', 'Odilon Kossounou', 'Jonas Hofmann', 'Florian Wirtz', 'Edmond Tapsoba', 'Alejandro Grimaldo', 'Victor Boniface', 'Exequiel Palacios', 'Jeremie Frimpong', 'Granit Xhaka']","[32539, 31836, 28931733, 31745, 37429246, 766659, 160208, 31991374, 335673, 8403182, 1887]","['Kevin Müller', 'Tim Siersleben', 'Patrick Mainka', 'Eren Dinkçi', 'Tim Kleindienst', 'Jonas Föhrenbach', 'Nikola Dovedan', 'Haktab Omar Traore', 'Norman Theuerkauf', 'Lennard Maloney', 'Jan-Niklas Beste']","[31987, 4196132, 34699, 37266184, 34987, 32756, 52804, 10309703, 31777, 3169775, 537629]"
569,18863228,82,1079,2726,FC Union Berlin,TSG Hoffenheim,0,1,"['Frederik Rönnow', 'Diogo Leite', 'Danilho Doekhi', 'Robin Gosens', 'Brenden Aaronson', 'Kevin Behrens', 'Josip Juranovic', 'Janik Haberer', 'Leonardo Bonucci', 'Sheraldo Becker\xa0', 'Lucas Tousart']","[83795, 540203, 26860, 25242, 4552689, 39525, 74000, 32568, 128381, 25162, 96886]","['Oliver Baumann', 'Pavel Kadeřábek', 'Ozan Kabak', 'Grischa Prömel', 'Wout Weghorst', 'Maximilian Beier', 'Anton Stach', 'Kevin Vogt', 'John Brooks', 'Andrej Kramarić', 'Robert Skov']","[31146, 32373, 5640817, 33784, 25317, 23277923, 2178735, 31468, 31759, 1232, 84342]"
570,18863227,82,68,510,Borussia Dortmund,VfL Wolfsburg,1,0,"['Gregor Kobel', 'Nico Schlotterbeck', 'Ramy Bensebaini', 'Salih Özcan', 'Felix Nmecha', 'Marco Reus', 'Niclas Füllkrug', 'Mats Hummels', 'Julian Brandt', 'Julian Ryerson', 'Jamie Bynoe-Gittens']","[34084, 3862352, 62502, 32622, 6306127, 30922, 31532, 30372, 32158, 151628, 37316840]","['Koen Casteels', 'Maxence Lacroix', 'Václav Černý', 'Tiago Tomás', 'Rogério', 'Lovro Majer', 'Joakim Mæhle', 'Jonas Wind', 'Moritz Jenz', 'Maximilian Arnold', 'Mattias Svanberg']","[31551, 5666458, 25709, 24065388, 540217, 74116, 84604, 537914, 1494701, 31730, 191367]"
571,18863226,82,999,503,VfL Bochum 1848,FC Bayern München,0,6,"['Manuel Riemann', 'Erhan Mašović', 'Bernardo', 'Kevin Stöger', 'Anthony Losilla', 'Takuma Asano', 'Felix Passlack', 'Matúš Bero', 'Ivan Ordets', 'Christopher Antwi-Adjei', 'Maximilian Wittek']","[33989, 219933, 32666, 31864, 34333, 35342, 32395, 180916, 205382, 418375, 34691]","['Min-jae Kim', 'Matthijs de Ligt', 'Joshua Kimmich', 'Harry Kane', 'Leroy Sané', 'Kingsley Coman', 'Eric Maxim Choupo-Moting', 'Alphonso Davies', 'Sven Ulreich', 'Konrad Laimer', 'Noussair Mazraoui']","[322964, 26768, 32362, 997, 4783, 32659, 30979, 262644, 31140, 52585, 28716]"
572,18863225,82,482,683,Darmstadt 98,Borussia Mönchengladbach,3,3,"['Marcel Schuhen', 'Matej Maglica', 'Marvin Mehlem', 'Tobias Kempe', 'Christoph Klarer', 'Emir Karić', 'Klaus Gjasula', 'Luca Pfeiffer', 'Matthias Bader', 'Tim Skarke', 'Fabian Holland']","[34392, 37528918, 35037, 32480, 3502642, 54128, 38117, 47518, 35245, 35117, 31866]","['Ko Itakura', 'Marvin Friedrich', 'Julian Weigl', 'Franck Honorat', 'Jordan Siebatcheu', 'Alassane Pléa', ""Nathan N'Goumou"", 'Rocco Reitz', 'Joseph Scally', 'Moritz Nicolas', 'Maximilian Wöber']","[310132, 32258, 32394, 96307, 96571, 95844, 16496676, 37266099, 17158438, 418113, 52850]"
573,18863224,82,2831,82,Heidenheim,Werder Bremen,3,2,"['Kevin Müller', 'Tim Siersleben', 'Patrick Mainka', 'Eren Dinkçi', 'Tim Kleindienst', 'Marvin Pieringer', 'Jonas Föhrenbach', 'Haktab Omar Traore', 'Norman Theuerkauf', 'Lennard Maloney', 'Jan-Niklas Beste']","[31987, 4196132, 34699, 37266184, 34987, 20691939, 32756, 10309703, 31777, 3169775, 537629]","['Jiří Pavlenka', 'Anthony Jung', 'Niklas Stark', 'Amos Pieper', 'Jens Stage', 'Mitchell Weiser', 'Dawid Kownacki', 'Romano Schmid', 'Nick Woltemade', 'Marco Friedl', 'Christian Groß']","[80271, 32515, 31772, 537599, 84658, 31636, 155136, 459660, 32777430, 33701, 36793]"
574,18863223,82,999,366,VfL Bochum 1848,Eintracht Frankfurt,0,1,"['Manuel Riemann', 'Erhan Mašović', 'Bernardo', 'Kevin Stöger', 'Anthony Losilla', 'Takuma Asano', 'Felix Passlack', 'Matúš Bero', 'Ivan Ordets', 'Maximilian Wittek', 'Philipp Hofmann']","[33989, 219933, 32666, 31864, 34333, 35342, 32395, 180916, 205382, 34691, 3281]","['Kevin Trapp', 'Willian Pacho', 'Robin Koch', 'Ellyes Skhiri', 'Hugo Larsson', 'Jessic Ngankam', 'Aurélio Buta', 'Junior Dina Ebimbe', 'Mario Götze', 'Niels Nkounkou', 'Tuta']","[31053, 12393419, 35364, 96364, 37592738, 3861788, 162871, 5283870, 30999, 10275430, 12393284]"
575,18863222,82,2726,3320,TSG Hoffenheim,FC Köln,3,1,"['Oliver Baumann', 'Pavel Kadeřábek', 'Ozan Kabak', 'Grischa Prömel', 'Wout Weghorst', 'Florian Grillitsch', 'Maximilian Beier', 'Kevin Vogt', 'John Brooks', 'Andrej Kramarić', 'Robert Skov']","[31146, 32373, 5640817, 33784, 25317, 32378, 23277923, 31468, 31759, 1232, 84342]","['Marvin Schwäbe', 'Benno Schmitz', 'Timo Hübers', 'Dejan Ljubičić', 'Denis Huseinbašić', 'Luca Waldschmidt', 'Florian Kainz', 'Leart Paqarada', 'Rasmus Carstensen', 'Julian Chabot', 'Davie Selke', 'Linton Maina']","[32642, 32583, 418281, 1452457, 37266405, 32513, 32389, 34650, 32796892, 45593, 32070, 3861598]"
576,18863221,82,794,3319,FSV Mainz 05,VfB Stuttgart,1,3,"['Phillipp Mwene', 'Sepp van den Berg', 'Jae-Sung Lee', 'Leandro Barreiro', 'Karim Onisiwo', 'Marco Richter', 'Stefan Bell', 'Anthony Caci', 'Edimilson Fernandes', 'Robin Zentner', 'Dominik Kohr']","[35141, 11658171, 320838, 3862667, 32393, 43243, 31931, 100391, 4947, 32338, 31982]","['Waldemar Anton', 'Angelo Stiller', 'Enzo Millot', 'Serhou Guirassy', 'Silas Katompa Mvumpa', 'Pascal Stenzel', 'Atakan Karazor', 'Hiroki Ito', 'Dan-Axel Zagadou', 'Chris Führich', 'Alexander Nübel']","[32728, 4536572, 23269626, 32695, 14350739, 32578, 418197, 465580, 432767, 2158512, 32550]"
577,18863220,82,510,1079,VfL Wolfsburg,FC Union Berlin,2,1,"['Koen Casteels', 'Maxence Lacroix', 'Rogério', 'Lovro Majer', 'Joakim Mæhle', 'Jonas Wind', 'Moritz Jenz', 'Maximilian Arnold', 'Yannick Gerhardt', 'Mattias Svanberg', 'Patrick Wimmer']","[31551, 5666458, 540217, 74116, 84604, 537914, 1494701, 31730, 32155, 191367, 37259654]","['Frederik Rönnow', 'Diogo Leite', 'Danilho Doekhi', 'Robin Gosens', 'David Datro Fofana', 'Kevin Behrens', 'Janik Haberer', 'Aïssa Laïdouni', 'Christopher Trimmel', 'Robin Knoche', 'Alex Kral']","[83795, 540203, 26860, 25242, 37555964, 39525, 32568, 98020, 34668, 31346, 82032]"
578,18863219,82,68,3543,Borussia Dortmund,SC Freiburg,4,2,"['Gregor Kobel', 'Nico Schlotterbeck', 'Ramy Bensebaini', 'Sébastien Haller', 'Mats Hummels', 'Julian Brandt', 'Marcel Sabitzer', 'Donyell Malen', 'Emre Can', 'Julian Ryerson', 'Karim Adeyemi']","[34084, 3862352, 62502, 25499, 30372, 32158, 32582, 537758, 1388, 151628, 15040126]","['Noah Atubolu', 'Philipp Lienhart', 'Manuel Gulde', 'Maximilian Eggestein', 'Lucas Höler', 'Lukas Kübler', 'Roland Sallai', 'Nicolas Höfler', 'Matthias Ginter', 'Michael Gregoritsch', 'Ritsu Doan']","[11676280, 186848, 30950, 32379, 35153, 32058, 114021, 31723, 31561, 32361, 310486]"
579,18863218,82,277,90,RB Leipzig,FC Augsburg,3,0,"['Mohamed Simakan', 'Yussuf Poulsen', 'Emil Forsberg', 'Loïs Openda', 'Xavi Simons', 'Janis Blaswich', 'David Raum', 'Castello Lukeba', 'Xaver Schlager', 'Benjamin Henrichs', 'Kevin Kampl']","[6642577, 32587, 32586, 539993, 37317392, 31934, 36119, 24469115, 52867, 32566, 32511]","['Finn Gilbert Dahmen', 'Mads Pedersen', 'Patric Pfeiffer', 'Dion Drena Beljo', 'Elvis Rexhbeçaj', 'Ermedin Demirović', 'Ruben Vargas', 'Felix Uduokhai', 'Maximilian Bauer', 'Niklas Dorsch', 'Kevin Mbabu']","[2483331, 84427, 3861539, 22878483, 41963, 46092, 1478864, 35192, 3862572, 43502, 4343]"
580,18863217,82,503,3321,FC Bayern München,Bayer 04 Leverkusen,2,1,"['Dayot Upamecano', 'Min-jae Kim', 'Joshua Kimmich', 'Serge Gnabry', 'Leon Goretzka', 'Harry Kane', 'Leroy Sané', 'Alphonso Davies', 'Thomas Müller', 'Sven Ulreich', 'Konrad Laimer']","[33685, 322964, 32362, 942, 31824, 997, 4783, 262644, 30286, 31140, 52585]","['Lukáš Hrádecký', 'Jonathan Tah', 'Odilon Kossounou', 'Jonas Hofmann', 'Robert Andrich', 'Florian Wirtz', 'Edmond Tapsoba', 'Alejandro Grimaldo', 'Victor Boniface', 'Jeremie Frimpong', 'Granit Xhaka']","[32539, 31836, 28931733, 31745, 34880, 37429246, 766659, 160208, 31991374, 8403182, 1887]"
581,18863216,82,3543,3319,SC Freiburg,VfB Stuttgart,0,5,"['Noah Atubolu', 'Philipp Lienhart', 'Maximilian Eggestein', 'Lucas Höler', 'Lukas Kübler', 'Roland Sallai', 'Kiliann Sildillia', 'Nicolas Höfler', 'Matthias Ginter', 'Vincenzo Grifo', 'Michael Gregoritsch']","[11676280, 186848, 32379, 35153, 32058, 114021, 37289237, 31723, 31561, 31913, 32361]","['Waldemar Anton', 'Angelo Stiller', 'Serhou Guirassy', 'Woo-Yeong Jeong', 'Silas Katompa Mvumpa', 'Pascal Stenzel', 'Atakan Karazor', 'Hiroki Ito', 'Dan-Axel Zagadou', 'Chris Führich', 'Alexander Nübel']","[32728, 4536572, 32695, 11353231, 14350739, 32578, 418197, 465580, 432767, 2158512, 32550]"
582,18863215,82,90,999,FC Augsburg,VfL Bochum 1848,2,2,"['Finn Gilbert Dahmen', 'Mads Pedersen', 'Dion Drena Beljo', 'Elvis Rexhbeçaj', 'Ermedin Demirović', 'Ruben Vargas', 'Felix Uduokhai', 'Phillip Tietz', 'Maximilian Bauer', 'Arne Engels', 'Niklas Dorsch']","[2483331, 84427, 22878483, 41963, 46092, 1478864, 35192, 35218, 3862572, 37337212, 43502]","['Manuel Riemann', 'Erhan Mašović', 'Bernardo', 'Kevin Stöger', 'Anthony Losilla', 'Takuma Asano', 'Felix Passlack', 'Matúš Bero', 'Ivan Ordets', 'Maximilian Wittek', 'Philipp Hofmann']","[33989, 219933, 32666, 31864, 34333, 35342, 32395, 180916, 205382, 34691, 3281]"
583,18863214,82,82,794,Werder Bremen,FSV Mainz 05,3,0,"['Jiří Pavlenka', 'Anthony Jung', 'Niklas Stark', 'Amos Pieper', 'Jens Stage', 'Marvin Ducksch', 'Mitchell Weiser', 'Dawid Kownacki', 'Romano Schmid', 'Marco Friedl', 'Christian Groß']","[80271, 32515, 31772, 537599, 84658, 31757, 31636, 155136, 459660, 33701, 36793]","['Phillipp Mwene', 'Sepp van den Berg', 'Jae-Sung Lee', 'Leandro Barreiro', 'Karim Onisiwo', 'Anthony Caci', 'Edimilson Fernandes', 'Andreas Hanche-Olsen', 'Robin Zentner', 'Dominik Kohr', 'Brajan Gruda']","[35141, 11658171, 320838, 3862667, 32393, 100391, 4947, 151507, 32338, 31982, 37558991]"
584,18863213,82,510,2726,VfL Wolfsburg,TSG Hoffenheim,1,3,"['Koen Casteels', 'Maxence Lacroix', 'Cedric Zesiger', 'Václav Černý', 'Tiago Tomás', 'Rogério', 'Lovro Majer', 'Joakim Mæhle', 'Jonas Wind', 'Maximilian Arnold', 'Mattias Svanberg']","[31551, 5666458, 198230, 25709, 24065388, 540217, 74116, 84604, 537914, 31730, 191367]","['Oliver Baumann', 'Grischa Prömel', 'Ihlas Bebou', 'Wout Weghorst', 'Florian Grillitsch', 'Maximilian Beier', 'Marius Bülter', 'Kevin Vogt', 'John Brooks', 'Andrej Kramarić', 'Attila Szalai']","[31146, 33784, 34831, 25317, 32378, 23277923, 418101, 31468, 31759, 1232, 53557]"
585,18863212,82,503,683,FC Bayern München,Borussia Mönchengladbach,2,1,"['Dayot Upamecano', 'Min-jae Kim', 'Joshua Kimmich', 'Leon Goretzka', 'Harry Kane', 'Leroy Sané', 'Kingsley Coman', 'Alphonso Davies', 'Thomas Müller', 'Sven Ulreich', 'Noussair Mazraoui']","[33685, 322964, 32362, 31824, 997, 4783, 32659, 262644, 30286, 31140, 28716]","['Ko Itakura', 'Marvin Friedrich', 'Julian Weigl', 'Florian Neuhaus', 'Alassane Pléa', ""Nathan N'Goumou"", 'Rocco Reitz', 'Joseph Scally', 'Tomáš Čvančara', 'Moritz Nicolas', 'Maximilian Wöber']","[310132, 32258, 32394, 35815, 95844, 16496676, 37266099, 17158438, 13591493, 418113, 52850]"
586,18863211,82,3320,366,FC Köln,Eintracht Frankfurt,0,1,"['Marvin Schwäbe', 'Benno Schmitz', 'Timo Hübers', 'Eric Martel', 'Dejan Ljubičić', 'Luca Waldschmidt', 'Florian Kainz', 'Leart Paqarada', 'Steffen Tigges', 'Julian Chabot', 'Linton Maina']","[32642, 32583, 418281, 37262105, 1452457, 32513, 32389, 34650, 38588, 45593, 3861598]","['Kevin Trapp', 'Willian Pacho', 'Robin Koch', 'Omar Marmoush', 'Ellyes Skhiri', 'Hugo Larsson', 'Aurélio Buta', 'Junior Dina Ebimbe', 'Mario Götze', 'Philipp Max', 'Tuta']","[31053, 12393419, 35364, 294000, 96364, 37592738, 162871, 5283870, 30999, 32339, 12393284]"
587,18863210,82,3321,482,Bayer 04 Leverkusen,Darmstadt 98,5,1,"['Lukáš Hrádecký', 'Jonathan Tah', 'Odilon Kossounou', 'Jonas Hofmann', 'Florian Wirtz', 'Edmond Tapsoba', 'Alejandro Grimaldo', 'Victor Boniface', 'Exequiel Palacios', 'Jeremie Frimpong', 'Granit Xhaka']","[32539, 31836, 28931733, 31745, 37429246, 766659, 160208, 31991374, 335673, 8403182, 1887]","['Marcel Schuhen', 'Thomas Isherwood', 'Christoph Zimmermann', 'Marvin Mehlem', 'Christoph Klarer', 'Fabian Nürnberger', 'Luca Pfeiffer', 'Matthias Bader', 'Bartol Franjić', 'Oscar Vilhelmsson', 'Fabian Holland']","[34392, 193941, 37457, 35037, 3502642, 3861563, 47518, 35245, 21054114, 37288013, 31866]"
588,18863209,82,1079,277,FC Union Berlin,RB Leipzig,0,3,"['Frederik Rønnow', 'Diogo Leite', 'Danilho Doekhi', 'Robin Gosens', 'Kevin Volland', 'David Datro Fofana', 'Kevin Behrens', 'Josip Juranović', 'Aissa Laïdouni', 'Robin Knoche', 'Alex Král']","[83795, 540203, 26860, 25242, 31550, 37555964, 39525, 74000, 98020, 31346, 82032]","['Mohamed Simakan', 'Willi Orbán', 'Dani Olmo', 'Yussuf Poulsen', 'Loïs Openda', 'Xavi Simons', 'Janis Blaswich', 'David Raum', 'Xaver Schlager', 'Benjamin Henrichs', 'Kevin Kampl']","[6642577, 31077, 74060, 32587, 539993, 37317392, 31934, 36119, 52867, 32566, 32511]"
589,18863208,82,68,2831,Borussia Dortmund,Heidenheim,1,1,"['Gregor Kobel', 'Nico Schlotterbeck', 'Ramy Bensebaini', 'Sébastien Haller', 'Marius Wolf', 'Julian Brandt', 'Marcel Sabitzer', 'Donyell Malen', 'Emre Can', 'Niklas Süle', 'Karim Adeyemi']","[34084, 3862352, 62502, 25499, 33747, 32158, 32582, 537758, 1388, 31775, 15040126]","['Kevin Müller', 'Tim Siersleben', 'Patrick Mainka', 'Eren Dinkçi', 'Tim Kleindienst', 'Denis Thomalla', 'Adrian Beck', 'Haktab Omar Traore', 'Norman Theuerkauf', 'Lennard Maloney', 'Jan-Niklas Beste']","[31987, 4196132, 34699, 37266184, 34987, 30995, 47639, 10309703, 31777, 3169775, 537629]"
590,18863207,82,1079,482,FC Union Berlin,Darmstadt 98,4,1,"['Frederik Rønnow', 'Diogo Leite', 'Danilho Doekhi', 'Robin Gosens', 'Brenden Aaronson', 'David Datro Fofana', 'Kevin Behrens', 'Josip Juranović', 'Aissa Laïdouni', 'Jérôme Roussillon', 'Christopher Trimmel', 'Robin Knoche', 'Alex Král']","[83795, 540203, 26860, 25242, 4552689, 37555964, 39525, 74000, 98020, 95732, 34668, 31346, 82032]","['Marcel Schuhen', 'Matej Maglica', 'Marvin Mehlem', 'Braydon Manu', 'Fabian Schnellhardt', 'Christoph Klarer', 'Fabian Nürnberger', 'Mathias Honsak', 'Luca Pfeiffer', 'Bartol Franjić', 'Fabian Holland', 'Clemens Riedel']","[34392, 37528918, 35037, 41219, 31952, 3502642, 3861563, 52780, 47518, 21054114, 31866, 37539733]"
591,18863206,82,2831,2726,Heidenheim,TSG Hoffenheim,2,2,"['Kevin Müller', 'Tim Siersleben', 'Patrick Mainka', 'Eren Dinkçi', 'Tim Kleindienst', 'Denis Thomalla', 'Marvin Pieringer', 'Jonas Föhrenbach', 'Haktab Omar Traore', 'Lennard Maloney', 'Jan-Niklas Beste']","[31987, 4196132, 34699, 37266184, 34987, 30995, 20691939, 32756, 10309703, 3169775, 537629]","['Oliver Baumann', 'Pavel Kadeřábek', 'Ozan Kabak', 'Grischa Prömel', 'Ihlas Bebou', 'Wout Weghorst', 'Florian Grillitsch', 'Marius Bülter', 'John Brooks', 'Kevin Akpoguma', 'Andrej Kramarić']","[31146, 32373, 5640817, 33784, 34831, 25317, 32378, 418101, 31759, 32853, 1232]"
592,18863205,82,999,68,VfL Bochum 1848,Borussia Dortmund,1,1,"['Manuel Riemann', 'Erhan Mašović', 'Bernardo', 'Kevin Stöger', 'Anthony Losilla', 'Takuma Asano', 'Felix Passlack', 'Matúš Bero', 'Ivan Ordets', 'Maximilian Wittek', 'Philipp Hofmann']","[33989, 219933, 32666, 31864, 34333, 35342, 32395, 180916, 205382, 34691, 3281]","['Gregor Kobel', 'Nico Schlotterbeck', 'Ramy Bensebaini', 'Felix Nmecha', 'Sébastien Haller', 'Mats Hummels', 'Marius Wolf', 'Julian Brandt', 'Marcel Sabitzer', 'Donyell Malen', 'Emre Can']","[34084, 3862352, 62502, 6306127, 25499, 30372, 33747, 32158, 32582, 537758, 1388]"
593,18863204,82,3320,510,FC Köln,VfL Wolfsburg,1,2,"['Marvin Schwäbe', 'Benno Schmitz', 'Timo Hübers', 'Eric Martel', 'Dejan Ljubičić', 'Luca Waldschmidt', 'Florian Kainz', 'Leart Paqarada', 'Rasmus Carstensen', 'Julian Chabot', 'Davie Selke']","[32642, 32583, 418281, 37262105, 1452457, 32513, 32389, 34650, 32796892, 45593, 32070]","['Koen Casteels', 'Maxence Lacroix', 'Cedric Zesiger', 'Václav Černý', 'Nicolas Cozza', 'Lovro Majer', 'Joakim Mæhle', 'Jonas Wind', 'Yannick Gerhardt', 'Mattias Svanberg', 'Patrick Wimmer']","[31551, 5666458, 198230, 25709, 433778, 74116, 84604, 537914, 32155, 191367, 37259654]"
594,18863203,82,683,3321,Borussia Mönchengladbach,Bayer 04 Leverkusen,0,3,"['Jonas Omlin', 'Ko Itakura', 'Marvin Friedrich', 'Julian Weigl', 'Franck Honorat', 'Florian Neuhaus', 'Alassane Pléa', ""Nathan N'Goumou"", 'Joseph Scally', 'Tomáš Čvančara', 'Maximilian Wöber']","[198086, 310132, 32258, 32394, 96307, 35815, 95844, 16496676, 17158438, 13591493, 52850]","['Lukáš Hrádecký', 'Jonathan Tah', 'Odilon Kossounou', 'Jonas Hofmann', 'Florian Wirtz', 'Edmond Tapsoba', 'Alejandro Grimaldo', 'Victor Boniface', 'Exequiel Palacios', 'Jeremie Frimpong', 'Granit Xhaka']","[32539, 31836, 28931733, 31745, 37429246, 766659, 160208, 31991374, 335673, 8403182, 1887]"
595,18863202,82,794,366,FSV Mainz 05,Eintracht Frankfurt,1,1,"['Phillipp Mwene', 'Sepp van den Berg', 'Maxim Leitsch', 'Anton Stach', 'Jae-Sung Lee', 'Leandro Barreiro', 'Anthony Caci', 'Edimilson Fernandes', 'Robin Zentner', 'Dominik Kohr', 'Nelson Weiper']","[35141, 11658171, 35150, 2178735, 320838, 3862667, 100391, 4947, 32338, 31982, 37590619]","['Kevin Trapp', 'Willian Pacho', 'Robin Koch', 'Hrvoje Smolcic', 'Kristijan Jakic', 'Omar Marmoush', 'Randal Kolo Muani', 'Ellyes Skhiri', 'Mario Götze', 'Philipp Max', 'Ansgar Knauff\xa0']","[31053, 12393419, 35364, 30071846, 74121, 294000, 432872, 96364, 30999, 32339, 37266013]"
596,18863201,82,82,3543,Werder Bremen,SC Freiburg,0,1,"['Jiří Pavlenka', 'Anthony Jung', 'Niklas Stark', 'Amos Pieper', 'Jens Stage', 'Marvin Ducksch', 'Mitchell Weiser', 'Leonardo Bittencourt', 'Niclas Füllkrug', 'Senne Lynen', 'Romano Schmid', 'Marco Friedl', 'Christian Groß']","[80271, 32515, 31772, 537599, 84658, 31757, 31636, 31729, 31532, 539990, 459660, 33701, 36793]","['Noah Atubolu', 'Philipp Lienhart', 'Maximilian Eggestein', 'Lucas Höler', 'Lukas Kübler', 'Roland Sallai', 'Kiliann Sildillia', 'Nicolas Höfler', 'Matthias Ginter', 'Vincenzo Grifo', 'Michael Gregoritsch', 'Ritsu Doan']","[11676280, 186848, 32379, 35153, 32058, 114021, 37289237, 31723, 31561, 31913, 32361, 310486]"
597,18863200,82,3319,277,VfB Stuttgart,RB Leipzig,1,5,"['Waldemar Anton', 'Serhou Guirassy', 'Woo-Yeong Jeong', 'Silas Katompa Mvumpa', 'Pascal Stenzel', 'Atakan Karazor', 'Hiroki Ito', 'Dan-Axel Zagadou', 'Lilian Egloff', 'Chris Führich', 'Alexander Nübel']","[32728, 32695, 11353231, 14350739, 32578, 418197, 465580, 432767, 27440211, 2158512, 32550]","['Mohamed Simakan', 'Willi Orbán', 'Dani Olmo', 'Yussuf Poulsen', 'Loïs Openda', 'Xavi Simons', 'Janis Blaswich', 'David Raum', 'Xaver Schlager', 'Benjamin Henrichs', 'Kevin Kampl']","[6642577, 31077, 74060, 32587, 539993, 37317392, 31934, 36119, 52867, 32566, 32511]"
598,18863199,82,503,90,FC Bayern München,FC Augsburg,1,2,"['Dayot Upamecano', 'Min-jae Kim', 'Joshua Kimmich', 'Serge Gnabry', 'Leon Goretzka', 'Harry Kane', 'Leroy Sané', 'Kingsley Coman', 'Alphonso Davies', 'Sven Ulreich', 'Noussair Mazraoui']","[33685, 322964, 32362, 942, 31824, 997, 4783, 32659, 262644, 31140, 28716]","['Finn Gilbert Dahmen', 'Mads Pedersen', 'Elvis Rexhbeçaj', 'Ermedin Demirović', 'Mergim Berisha', 'Ruben Vargas', 'Felix Uduokhai', 'Sven Michel', 'Maximilian Bauer', 'Arne Engels', 'Niklas Dorsch']","[2483331, 84427, 41963, 46092, 53581, 1478864, 35192, 35062, 3862572, 37337212, 43502]"
599,18863198,82,3319,999,VfB Stuttgart,VfL Bochum 1848,5,0,"['Waldemar Anton', 'Enzo Millot', 'Serhou Guirassy', 'Woo-Yeong Jeong', 'Silas Katompa Mvumpa', 'Pascal Stenzel', 'Atakan Karazor', 'Hiroki Ito', 'Dan-Axel Zagadou', 'Chris Führich', 'Alexander Nübel']","[32728, 23269626, 32695, 11353231, 14350739, 32578, 418197, 465580, 432767, 2158512, 32550]","['Manuel Riemann', 'Erhan Mašović', 'Bernardo', 'Kevin Stöger', 'Anthony Losilla', 'Takuma Asano', 'Felix Passlack', 'Ivan Ordets', 'Christopher Antwi-Adjei', 'Maximilian Wittek', 'Philipp Hofmann']","[33989, 219933, 32666, 31864, 34333, 35342, 32395, 205382, 418375, 34691, 3281]"
600,18863197,82,683,90,Borussia Mönchengladbach,FC Augsburg,3,3,"['Jonas Omlin', 'Ko Itakura', 'Julian Weigl', 'Franck Honorat', 'Florian Neuhaus', 'Alassane Pléa', ""Nathan N'Goumou"", 'Luca Netz', 'Joseph Scally', 'Tomáš Čvančara', 'Maximilian Wöber']","[198086, 310132, 32394, 96307, 35815, 95844, 16496676, 23707367, 17158438, 13591493, 52850]","['Finn Gilbert Dahmen', 'Mads Pedersen', 'Elvis Rexhbeçaj', 'Ermedin Demirović', 'Mergim Berisha', 'Ruben Vargas', 'Tim Breithaupt', 'Felix Uduokhai', 'Sven Michel', 'Maximilian Bauer', 'Arne Engels', 'Niklas Dorsch']","[2483331, 84427, 41963, 46092, 53581, 1478864, 37266200, 35192, 35062, 3862572, 37337212, 43502]"
601,18863196,82,3543,2726,SC Freiburg,TSG Hoffenheim,1,2,"['Noah Atubolu', 'Philipp Lienhart', 'Maximilian Eggestein', 'Lucas Höler', 'Lukas Kübler', 'Roland Sallai', 'Matthias Ginter', 'Christian Günter', 'Vincenzo Grifo', 'Merlin Röhl', 'Michael Gregoritsch']","[11676280, 186848, 32379, 35153, 32058, 114021, 31561, 31712, 31913, 37266009, 32361]","['Oliver Baumann', 'Pavel Kadeřábek', 'Ozan Kabak', 'Grischa Prömel', 'Ihlas Bebou', 'Florian Grillitsch', 'Angelo Stiller', 'Marius Bülter', 'John Brooks', 'Andrej Kramarić', 'Attila Szalai']","[31146, 32373, 5640817, 33784, 34831, 32378, 4536572, 418101, 31759, 1232, 53557]"
602,18863195,82,510,2831,VfL Wolfsburg,Heidenheim,2,0,"['Koen Casteels', 'Maxence Lacroix', 'Cedric Zesiger', 'Václav Černý', 'Lovro Majer', 'Ridle Baku', 'Joakim Mæhle', 'Jonas Wind', 'Yannick Gerhardt', 'Mattias Svanberg', 'Patrick Wimmer']","[31551, 5666458, 198230, 25709, 74116, 2483333, 84604, 537914, 32155, 191367, 37259654]","['Kevin Müller', 'Marnon Busch', 'Tim Siersleben', 'Patrick Mainka', 'Eren Dinkçi', 'Tim Kleindienst', 'Florian Pick', 'Marvin Pieringer', 'Jonas Föhrenbach', 'Adrian Beck', 'Lennard Maloney']","[31987, 32126, 4196132, 34699, 37266184, 34987, 36487, 20691939, 32756, 47639, 3169775]"
603,18863194,82,482,366,Darmstadt 98,Eintracht Frankfurt,0,1,"['Marcel Schuhen', 'Christoph Zimmermann', 'Matej Maglica', 'Marvin Mehlem', 'Fraser Hornby', 'Christoph Klarer', 'Fabian Nürnberger', 'Mathias Honsak', 'Emir Karić', 'Oscar Vilhelmsson', 'Fabian Holland']","[34392, 37457, 37528918, 35037, 7026561, 3502642, 3861563, 52780, 54128, 37288013, 31866]","['Kevin Trapp', 'Willian Pacho', 'Robin Koch', 'Randal Kolo Muani', 'Ellyes Skhiri', 'Sebastian Rode', 'Makoto Hasebe', 'Aurélio Buta', 'Junior Dina Ebimbe', 'Mario Götze', 'Jesper Lindström', 'Philipp Max', 'Tuta']","[31053, 12393419, 35364, 432872, 96364, 31317, 30236, 162871, 5283870, 30999, 22146099, 32339, 12393284]"
